Apple ID Number,Item Purchased Date,Content Type,Item Reference Number,Item Description,Seller,Container Reference Number,Container Description,Invoice Item Total,Device Identifier,Device Details,Device IP Address,Refund Amount,Document Number,Invoice Date,Invoice Tax Amount,Invoice Total Amount,Purchase Created Date,Order Number,Billing Information ID,Payment Type,Currency ID,Purchase Chargeback?
405952270,2020-06-09T07:59:25Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,152348573046,06/09/2020,$0.00,$4.99,2020-06-09T07:59:25Z,MTJXJB0L2K,500000421626418,Visa,USD,No
405952270,2020-05-09T07:59:06Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,135341417127,05/09/2020,$0.00,$4.99,2020-05-09T07:59:06Z,MTJX8J4LKZ,500000421626418,Visa,USD,No
405952270,2020-05-03T16:10:52Z,Arcade Subscription,1479623483,Apple Arcade Monthly,Apple Inc.,915061776,App Store,$4.99,6C96CFD93F65,MacAppStore/3.0 (Macintosh; OS X 10.15.4; 19E266) AppleWebKit/5609.1.20.111.8 CommerceKit/709.6.5,73.232.114.111,,170340187426,05/03/2020,$0.00,$4.99,2020-05-03T16:10:52Z,MTJX761Q9K,500000421626418,Visa,USD,No
405952270,2020-04-09T07:59:25Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,187334158690,04/09/2020,$0.00,$4.99,2020-04-09T07:59:25Z,MTJX1N96V8,500000421626418,Visa,USD,No
405952270,2020-04-04T00:10:42Z,Arcade Subscription,1479623483,Apple Arcade Monthly,Apple Inc.,915061776,App Store,$0.00,6C96CFD93F65,MacAppStore/3.0 (Macintosh; OS X 10.15.4; 19E266) AppleWebKit/5609.1.20.111.8 CommerceKit/709.6.5,73.232.114.111,,,,,,2020-04-04T00:10:42Z,,500000421626418,Visa,USD,No
405952270,2020-03-28T18:51:34Z,In-App Subscription,1441293060,PictureThis Premium,Glority Global Group Ltd.,1252497129,PictureThis - Plant Identifier,$0.00,00008020-00160D100268002E,"itunesstored/1.0 iOS/13.3.1 model/iPhone11,2 hwp/t8020 build/17D50 (6; dt:185)",73.232.114.111,,,,,,2020-03-28T18:51:34Z,,500000421626418,Visa,USD,No
405952270,2020-03-09T07:59:50Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,130327452669,03/09/2020,$0.00,$4.99,2020-03-09T07:59:50Z,MTJWTSH5YH,500000421626418,Visa,USD,No
405952270,2020-02-25T19:36:21Z,In-App Subscription,1468603762,Annual Subscription,Headspace Inc.,493145008,Headspace: Meditation & Sleep,$0.00,00008020-00160D100268002E,"itunesstored/1.0 iOS/13.3.1 model/iPhone11,2 hwp/t8020 build/17D50 (6; dt:185)",2600:1005:b042:a57b:897:13cc:3468:2b65,,,,,,2020-02-25T19:36:21Z,,500000421626418,Visa,USD,No
405952270,2020-02-09T08:59:59Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,167319976168,02/09/2020,$0.00,$4.99,2020-02-09T08:59:59Z,MTJWK4JTWK,500000421626418,Visa,USD,No
405952270,2020-01-09T08:58:55Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,178313313781,01/09/2020,$0.00,$4.99,2020-01-09T08:58:55Z,MTJW9410B6,500000421626418,Visa,USD,No
405952270,2019-12-09T08:59:06Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,170306624582,12/09/2019,$0.00,$4.99,2019-12-09T08:59:06Z,MTJW21W8D9,500000421626418,Visa,USD,No
405952270,2019-11-12T12:52:20Z,In-App Subscription,1013965454,Monthly Plex Pass,Plex Inc.,383457673,"Plex: Movies, TV, Music + more",$4.99,00008020-00160D100268002E,"itunesstored/1.0 iOS/13.1.3 model/iPhone11,2 hwp/t8020 build/17A878 (6; dt:185)",213.174.99.136,,213301523390,11/16/2019,$0.00,$4.99,2019-11-12T12:52:20Z,MTJVWG5X35,500000421626418,Visa,USD,No
405952270,2019-11-09T08:59:07Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,150300874211,11/09/2019,$0.00,$4.99,2019-11-09T08:59:07Z,MTJVVTNJKY,500000421626418,Visa,USD,No
405952270,2019-10-09T07:58:54Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,164294921447,10/09/2019,$0.00,$4.99,2019-10-09T07:58:54Z,MTJVL0534N,500000421626418,Visa,USD,No
405952270,2019-09-09T07:58:58Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,156289370543,09/09/2019,$0.00,$4.99,2019-09-09T07:58:58Z,MTJVBNYYMQ,500000421626418,Visa,USD,No
405952270,2019-08-09T07:59:00Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,205283209818,08/09/2019,$0.00,$4.99,2019-08-09T07:59:00Z,MTJTK15QNY,500000416201959,Visa,USD,No
405952270,2019-07-09T07:59:25Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,150278071193,07/09/2019,$0.00,$4.99,2019-07-09T07:59:25Z,MTJQN8M3XG,500000416201959,Visa,USD,No
405952270,2019-06-09T07:59:20Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,201272442108,06/09/2019,$0.00,$4.99,2019-06-09T07:59:20Z,MTJMX4D6KX,500000354595321,Visa,USD,No
405952270,2019-05-19T13:05:18Z,In-App Subscription,1384818321,20 Recordings/100 GB Storage,"MediaMall Technologies, Inc.",1057374225,PlayOn Cloud - Streaming DVR,$0.00,00008020-00160D100268002E,"itunesstored/1.0 iOS/12.2 model/iPhone11,2 hwp/t8020 build/16E227 (6; dt:185)",136.55.182.3,,,,,,2019-05-19T13:05:18Z,,500000354595321,Visa,USD,No
405952270,2019-05-09T07:59:05Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,205266859037,05/09/2019,$0.00,$4.99,2019-05-09T07:59:05Z,MTJKZ1ZGW5,500000354595321,Visa,USD,No
405952270,2019-04-09T09:58:54Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,125261538645,04/09/2019,$0.00,$4.99,2019-04-09T09:58:54Z,MTJJ5S1KVN,500000354595321,Visa,USD,No
405952270,2019-03-30T22:10:42Z,iOS and tvOS Apps,713993146,Land Rover InControl Remote,Land Rover,,,$0.00,00008020-00160D100268002E,"AppStore/3.0 iOS/12.1.4 model/iPhone11,2 hwp/t8020 build/16D57 (6; dt:185)",104.129.204.164,,,,,,2019-03-30T22:10:42Z,,500000354595321,Visa,USD,No
405952270,2019-03-09T10:59:10Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,124256534484,03/09/2019,$0.00,$4.99,2019-03-09T10:59:10Z,MTJGDHKXM1,500000354595321,Visa,USD,No
405952270,2019-02-09T10:59:23Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,217251512547,02/09/2019,$0.00,$4.99,2019-02-09T10:59:23Z,MTJDW286W3,500000354595321,Visa,USD,No
405952270,2019-01-09T10:59:19Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,142245714683,01/09/2019,$0.00,$4.99,2019-01-09T10:59:19Z,MTJB2LMS6X,500000354595321,Visa,USD,No
405952270,2018-12-23T09:06:06Z,In-App Purchases,1049711630,Premium,Tiny Whale Pte. Ltd.,1049711205,Lively - Live Photo to GIF,$2.99,00008020-00160D100268002E,"itunesstored/1.0 iOS/12.1 model/iPhone11,2 hwp/t8020 build/16B92 (6; dt:185)",210.169.117.125,,180243570005,12/27/2018,$0.00,$2.99,2018-12-23T09:06:06Z,MTJ9GNKFXX,500000354595321,Visa,USD,No
405952270,2018-12-17T01:45:29Z,iOS and tvOS Apps,401457165,System Status Pro: hw monitor,Jiri Techet,,,$3.99,00008020-00160D100268002E,"AppStore/3.0 iOS/12.1 model/iPhone11,2 hwp/t8020 build/16B92 (6; dt:185)",24.30.113.75,,165242411664,12/20/2018,$0.00,$3.99,2018-12-17T01:45:29Z,MTJ911F9M6,500000354595321,Visa,USD,No
405952270,2018-12-09T10:59:40Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,115240977909,12/09/2018,$0.00,$4.99,2018-12-09T10:59:40Z,MTJ8KSJ5QF,500000354595321,Visa,USD,No
405952270,2018-11-09T10:59:36Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,121235680585,11/09/2018,$0.00,$4.99,2018-11-09T10:59:36Z,MTJ71HK9H8,500000354595321,Visa,USD,No
405952270,2018-10-09T10:01:37Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,158230719114,10/09/2018,$0.00,$4.99,2018-10-09T10:01:37Z,MTJ59SDSF3,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,361285480,Keynote,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,1212699939,Clips,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,490217893,iTunes U,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,408709785,GarageBand,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,377298193,iMovie,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,375380948,Apple Store,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,361309726,Pages,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-10-06T15:32:03Z,iOS and tvOS Apps,361304891,Numbers,Apple Inc.,,,$0.00,00008020-00160D100268002E,"com.apple.appstored/1.0 iOS/12.0 model/iPhone11,2 hwp/t8020 build/16A366 (6; dt:185)",24.30.113.75,,,,,,2018-10-06T15:32:03Z,,500000354595321,Visa,USD,No
405952270,2018-09-09T09:59:16Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,137225696729,09/09/2018,$0.00,$4.99,2018-09-09T09:59:16Z,MTJ3TGDDVG,500000354595321,Visa,USD,No
405952270,2018-08-09T10:08:17Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,190221134761,08/09/2018,$0.00,$4.99,2018-08-09T10:08:17Z,MTJ24FV6QQ,500000354595321,Visa,USD,No
405952270,2018-07-22T18:22:13Z,iOS and tvOS Apps,1046510029,Bose Connect,Bose Corporation,,,$0.00,d798ce08255eac76bd946dc3f0321b33036efcdc,"AppStore/3.0 iOS/11.4 model/iPhone8,1 hwp/s8003 build/15F79 (6; dt:141)",174.235.8.24,,,,,,2018-07-21T21:13:12Z,,500000354595321,Visa,USD,No
405952270,2018-07-21T21:13:12Z,iOS and tvOS Apps,395979574,Spider Solitaire: Card Game,Mobilityware,,,$0.00,d798ce08255eac76bd946dc3f0321b33036efcdc,"com.apple.AppStore.ProductPageExtension/1.0 iOS/11.4 model/iPhone8,1 hwp/s8003 build/15F79 (6; dt:141)",174.235.0.177,,,,,,2018-07-21T21:13:12Z,,500000354595321,Visa,USD,No
405952270,2018-07-09T13:38:20Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,177216656108,07/09/2018,$0.00,$4.99,2018-07-09T13:38:20Z,MTJ0K549GL,500000354595321,Visa,USD,No
405952270,2018-06-09T09:58:56Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,134212281287,06/09/2018,$0.00,$4.99,2018-06-09T09:58:56Z,MTHZ1GB3X5,500000177653777,Visa,USD,No
405952270,2018-05-09T09:59:01Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,118208661607,05/09/2018,$0.00,$4.99,2018-05-09T09:59:01Z,MTHXFN1LWS,500000177653777,Visa,USD,No
405952270,2018-04-09T09:59:07Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,143203955110,04/09/2018,$0.00,$4.99,2018-04-09T09:59:07Z,MTHVY34Y2M,500000177653777,Visa,USD,No
405952270,2018-03-09T11:00:22Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,187199692900,03/09/2018,$0.00,$4.99,2018-03-09T11:00:22Z,MTHTDGDBV0,500000177653777,Visa,USD,No
405952270,2018-02-09T10:59:17Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,173195139260,02/09/2018,$0.00,$4.99,2018-02-09T10:59:17Z,MTHS5WX1N0,500000177653777,Visa,USD,No
405952270,2018-01-09T10:59:08Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,136191119337,01/09/2018,$0.00,$4.99,2018-01-09T10:59:08Z,MTHNNX9417,500000177653777,Visa,USD,No
405952270,2017-12-25T00:32:16Z,iOS and tvOS Apps,1124197642,GamePigeon,Vitalii Zlotskii|1089837404,,,$0.00,d798ce08255eac76bd946dc3f0321b33036efcdc,"AppStore/3.0 iOS/11.2.1 model/iPhone8,1 hwp/s8003 build/15C153 (6; dt:141)",38.122.48.162,,,,,,2017-12-25T00:32:16Z,,500000177653777,Visa,USD,No
405952270,2017-12-09T10:59:18Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,199186368610,12/09/2017,$0.00,$4.99,2017-12-09T10:59:18Z,MTHMJK8W0F,500000177653777,Visa,USD,No
405952270,2017-11-09T10:59:08Z,Apple Music Subscription,1110451842,Apple Music Student Membership,Apple Inc.,,,$4.99,a10ac19044e8c97f10b63016e693ec62e5c37ade,"Music/2.0 iOS/8.4 model/iPhone6,1 build/12H143 (6; dt:89)",70.199.225.58,,142182756693,11/09/2017,$0.00,$4.99,2017-11-09T10:59:08Z,MTHL4F2GZ8,500000177653777,Visa,USD,No
